日期,渠道号,所属渠道,渠道类型,合作方式,部门,汇总类型,新增用户数,1日留存率,3日留存率,7日留存率,14日留存率,30日留存率,1日arpu净值,3日arpu净值,7日arpu净值,14日arpu净值,30日arpu净值,LT3,LT7,LT14,LT30,LT180预估,LT365预估,ltv1,ltv3,ltv7,ltv14,ltv30,ltv180预估,ltv365预估,新增单价,roi365预估,花费,活跃arpu,净值系数,活跃arpu净值,ltv180净值,ltv365净值,roi365净值,系数a,系数b,拟合优度
20190630,815422,头条-齐欣,线上CPC,付费推广,产品推广部,5,294,0.295918,0,0,0,0,0.046837,0,0,0,0,1,1,1,1,15.659017,24.530738,0.046837,0,0,0,0,0.752776,1.179266,1.47398,0.800056,433.35,0.048073,2.65,0.127393,1.994856,3.125055,2.120148,0.3268,-0.344,0.9654
20190630,814335,头条官方优化--轩辕,线上CPC,付费推广,产品推广部,5,38,0.131579,0,0,0,0,0.014737,0,0,0,0,1,1,1,1,0,0,0.014737,0,0,0,0,0,0,0,0,0,0.031865,2.65,0.084442,0,0,0,0,0,0
20190630,811190,神马sem--掌汇（猎鹰）,线上CPC,付费推广,产品推广部,5,115,0.530435,0,0,0,0,0.043043,0,0,0,0,1,1,1,1,37.477783,64.816847,0.043043,0,0,0,0,1.508331,2.608619,3.750522,0.695535,431.31,0.040246,2.65,0.106652,3.997077,6.91284,1.843168,0.4948,-0.2165,0.9636
20190630,815786,广点通--亿科,线上CPC,付费推广,产品推广部,5,1866,0.51179,0,0,0,0,0.103816,0,0,0,0,1,1,1,1,23.124377,36.11619,0.103816,0,0,0,0,1.606242,2.508667,4.269721,0.587548,7967.3,0.069461,2.65,0.184072,4.256541,6.647968,1.557002,0.5248,-0.3606,0.9947
20190630,815532,头条-优矩,线上CPC,付费推广,产品推广部,5,60,0.65,0,0,0,0,0.076833,0,0,0,0,1,1,1,1,0,0,0.076833,0,0,0,0,0,0,3.610167,0,216.61,0.058324,2.65,0.154559,0,0,0,0,0,0
20190630,815146,广点通-派瑞,线上CPC,付费推广,产品推广部,5,2566,0.301247,0,0,0,0,0.060935,0,0,0,0,1,1,1,1,14.358251,22.262596,0.060935,0,0,0,0,0.766501,1.188466,2.548504,0.466339,6539.46,0.053384,2.65,0.141468,2.031228,3.149435,1.235798,0.3122,-0.3565,0.9782
20190630,813182,广点通-派瑞,线上CPC,付费推广,产品推广部,5,581,0.337349,0,0,0,0,0.0479,0,0,0,0,1,1,1,1,20.318253,33.073138,0.0479,0,0,0,0,0.839957,1.367244,2.502702,0.546307,1454.07,0.04134,2.65,0.109551,2.225886,3.623197,1.447714,0.3549,-0.2937,0.9654
20190630,800524,2345线下,线下渠道,付费推广,产品推广部,5,622,0.564309,0,0,0,0,0.002492,0,0,0,0,1,1,1,1,39.292356,66.917393,0.002492,0,0,0,0,0.80954,1.378699,0,0,0,0.020603,2.65,0.054598,2.145281,3.653552,0,0.5706,-0.2402,0.9968
20190630,815868,一栗科技,线上代理商,付费推广,产品推广部,5,35,0.457143,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.003469,2.65,0.009193,0,0,0,0,0,0
20190630,815575,头条-优矩2,线上CPC,付费推广,产品推广部,5,367,0.280654,0,0,0,0,0.098583,0,0,0,0,1,1,1,1,13.353208,20.763773,0.098583,0,0,0,0,0.915576,1.423689,2.613324,0.544781,959.09,0.068566,2.65,0.1817,2.426276,3.772776,1.44367,0.28,-0.3486,0.9909
20190630,815277,曦倍信息,线上代理商,付费推广,产品推广部,5,101,0.346535,0,0,0,0,0.010693,0,0,0,0,1,1,1,1,18.487929,29.441119,0.010693,0,0,0,0,0.612098,0.974737,0,0,0,0.033108,2.65,0.087736,1.62206,2.583053,0,0.3611,-0.3241,0.9854
20190630,813268,创新梦想,线上代理商,付费推广,产品推广部,5,65,0.307692,0,0,0,0,0.004615,0,0,0,0,1,1,1,1,0,0,0.004615,0,0,0,0,0,0,0,0,0,0.018448,2.65,0.048887,0,0,0,0,0,0
20190630,810463,广点通--亿科,线上CPC,付费推广,产品推广部,5,270,0.274074,0,0,0,0,0.066037,0,0,0,0,1,1,1,1,21.212086,35.992054,0.066037,0,0,0,0,0.554993,0.941696,1.747444,0.538899,471.81,0.026164,2.65,0.069335,1.470731,2.495494,1.428082,0.2916,-0.232,0.9661
20190630,815671,日月同行,线上代理商,付费推广,产品推广部,5,158,0.424051,0,0,0,0,0.252089,0,0,0,0,1,1,1,1,0,0,0.252089,0,0,0,0,0,0,0,0,0,0.056737,2.65,0.150353,0,0,0,0,0,0
20190630,815419,头条-齐欣,线上CPC,付费推广,产品推广部,5,1666,0.384154,0,0,0,0,0.043439,0,0,0,0,1,1,1,1,18.675529,29.504768,0.043439,0,0,0,0,0.879132,1.388907,3.364286,0.412839,5604.9,0.047074,2.65,0.124746,2.3297,3.680604,1.094023,0.3827,-0.3366,0.9981
20190630,814235,云动dsp,DSP平台,付费推广,产品推广部,5,372,0.537634,0,0,0,0,0.040618,0,0,0,0,1,1,1,1,30.57827,49.653069,0.040618,0,0,0,0,0.534111,0.86729,1.86379,0.465337,693.33,0.017467,2.65,0.046288,1.415394,2.298319,1.233143,0.5735,-0.3075,0.943
20190630,811185,神马sem--掌汇（猎鹰）,线上CPC,付费推广,产品推广部,5,34,0.294118,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.022255,2.65,0.058976,0,0,0,0,0,0
20190630,815784,京盟世纪,线上代理商,付费推广,产品推广部,5,157,0.407643,0,0,0,0,0.240955,0,0,0,0,1,1,1,1,0,0,0.240955,0,0,0,0,0,0,0,0,0,0.053575,2.65,0.141974,0,0,0,0,0,0
20190630,815496,头条官方优化-亿科（齐欣）,线上CPC,付费推广,产品推广部,5,215,0.348837,0,0,0,0,0.088093,0,0,0,0,1,1,1,1,14.721555,22.493135,0.088093,0,0,0,0,0.677898,1.035764,2.651302,0.390662,570.03,0.046048,2.65,0.122027,1.79643,2.744775,1.035254,0.3508,-0.3805,0.9927
20190630,815118,广点通-亿科2,线上CPC,付费推广,产品推广部,5,37,0.27027,0,0,0,0,0.091622,0,0,0,0,1,1,1,1,0,0,0.091622,0,0,0,0,0,0,1.200541,0,44.42,0.048676,2.65,0.128991,0,0,0,0,0,0
20190630,812493,头条--亿科2,线上CPC,付费推广,产品推广部,5,32,0.15625,0,0,0,0,0.057812,0,0,0,0,1,1,1,1,0,0,0.057812,0,0,0,0,0,0,0,0,0,0.033575,2.65,0.088974,0,0,0,0,0,0
20190630,800523,2345线下,线下渠道,付费推广,产品推广部,5,267,0.535581,0,0,0,0,0.004457,0,0,0,0,1,1,1,1,32.611125,54.142878,0.004457,0,0,0,0,0.481177,0.798878,0,0,0,0.014755,2.65,0.039101,1.275119,2.117027,0,0.5399,-0.275,0.993
20190630,815866,一栗科技,线上代理商,付费推广,产品推广部,5,155,0.419355,0,0,0,0,0.243355,0,0,0,0,1,1,1,1,0,0,0.243355,0,0,0,0,0,0,0,0,0,0.04658,2.65,0.123437,0,0,0,0,0,0
20190630,815574,头条-优矩2,线上CPC,付费推广,产品推广部,5,575,0.370435,0,0,0,0,0.042139,0,0,0,0,1,1,1,1,14.582487,21.853385,0.042139,0,0,0,0,0.696401,1.04363,3.136157,0.332774,1803.29,0.047756,2.65,0.126553,1.845463,2.76562,0.881851,0.3905,-0.4117,0.9654
20190630,815250,辉煌明天,线上代理商,付费推广,产品推广部,5,313,0.258786,0,0,0,0,0.011214,0,0,0,0,1,1,1,1,5.367048,6.901122,0.011214,0,0,0,0,0.087295,0.112247,0,0,0,0.016265,2.65,0.043102,0.231332,0.297455,0,0.2559,-0.6154,0.9929
20190630,813201,广点通-派瑞,线上CPC,付费推广,产品推广部,5,3344,0.265251,0,0,0,0,0.055846,0,0,0,0,1,1,1,1,13.237415,20.7231,0.055846,0,0,0,0,0.570758,0.893518,3.800963,0.235077,12710.42,0.043117,2.65,0.11426,1.512509,2.367823,0.622954,0.2659,-0.3375,0.9986
20190630,810462,广点通--亿科,线上CPC,付费推广,产品推广部,5,36,0.305556,0,0,0,0,0.066944,0,0,0,0,1,1,1,1,0,0,0.066944,0,0,0,0,0,0,1.683611,0,60.61,0.026016,2.65,0.068942,0,0,0,0,0,0
20190630,816032,商闻清理,线上代理商,付费推广,产品推广部,5,158,0.405063,0,0,0,0,0.367468,0,0,0,0,1,1,1,1,0,0,0.367468,0,0,0,0,0,0,0,0,0,0.11216,2.65,0.297224,0,0,0,0,0,0
20190630,815670,日月同行,线上代理商,付费推广,产品推广部,5,140,0.45,0,0,0,0,0.208929,0,0,0,0,1,1,1,1,0,0,0.208929,0,0,0,0,0,0,0,0,0,0.031785,2.65,0.08423,0,0,0,0,0,0
20190630,815406,广点通-派瑞3,线上CPC,付费推广,产品推广部,5,734,0.275204,0,0,0,0,0.041962,0,0,0,0,1,1,1,1,14.126604,22.609072,0.041962,0,0,0,0,0.54492,0.872122,2.505763,0.348047,1839.23,0.038574,2.65,0.102221,1.444038,2.311123,0.922325,0.2524,-0.3057,0.971
20190630,814234,云动dsp,DSP平台,付费推广,产品推广部,5,335,0.432836,0,0,0,0,0.059104,0,0,0,0,1,1,1,1,27.480565,46.131055,0.059104,0,0,0,0,0.735462,1.234605,1.870657,0.659985,626.67,0.026763,2.65,0.070922,1.948974,3.271703,1.74896,0.4179,-0.2548,0.9856
20190630,810853,康远互动,线上代理商,付费推广,产品推广部,5,39,0.307692,0,0,0,0,0.030769,0,0,0,0,1,1,1,1,0,0,0.030769,0,0,0,0,0,0,0,0,0,0.019721,2.65,0.052261,0,0,0,0,0,0
20190630,815782,京盟世纪,线上代理商,付费推广,产品推广部,5,216,0.425926,0,0,0,0,0.316574,0,0,0,0,1,1,1,1,0,0,0.316574,0,0,0,0,0,0,0,0,0,0.058552,2.65,0.155163,0,0,0,0,0,0
20190630,815475,头条-齐欣2,线上CPC,付费推广,产品推广部,5,373,0.297587,0,0,0,0,0.056247,0,0,0,0,1,1,1,1,11.83839,17.711357,0.056247,0,0,0,0,0.595222,0.890509,2.66496,0.334155,994.03,0.050279,2.65,0.133239,1.577338,2.359849,0.885511,0.3032,-0.4046,0.9913
20190630,814983,广点通--亿科,线上CPC,付费推广,产品推广部,5,56,0.303571,0,0,0,0,0.097321,0,0,0,0,1,1,1,1,0,0,0.097321,0,0,0,0,0,0,4.407321,0,246.81,0.043966,2.65,0.11651,0,0,0,0,0,0
20190630,812228,岚宇,线上代理商,付费推广,产品推广部,5,86,0.430233,0,0,0,0,0.025,0,0,0,0,1,1,1,1,0,0,0.025,0,0,0,0,0,0,0,0,0,0.007866,2.65,0.020845,0,0,0,0,0,0
20190630,800430,岚宇,线上代理商,付费推广,产品推广部,5,58,0.5,0,0,0,0,0.071379,0,0,0,0,1,1,1,1,0,0,0.071379,0,0,0,0,0,0,0,0,0,0.038774,2.65,0.102751,0,0,0,0,0,0
20190630,815865,一栗科技,线上代理商,付费推广,产品推广部,5,153,0.366013,0,0,0,0,0.199281,0,0,0,0,1,1,1,1,0,0,0.199281,0,0,0,0,0,0,0,0,0,0.043813,2.65,0.116104,0,0,0,0,0,0
20190630,815573,头条-优矩2,线上CPC,付费推广,产品推广部,5,579,0.240069,0,0,0,0,0.047651,0,0,0,0,1,1,1,1,10.900672,16.621364,0.047651,0,0,0,0,0.652405,0.994789,3.356528,0.296374,1943.43,0.05985,2.65,0.158603,1.728873,2.636191,0.785391,0.2428,-0.3695,0.9841
20190630,815246,头条-齐欣,线上CPC,付费推广,产品推广部,5,61,0.229508,0,0,0,0,0.105574,0,0,0,0,1,1,1,1,0,0,0.105574,0,0,0,0,0,0,2.600328,0,158.62,0.053722,2.65,0.142363,0,0,0,0,0,0
20190630,813200,广点通-派瑞,线上CPC,付费推广,产品推广部,5,287,0.320557,0,0,0,0,0.082021,0,0,0,0,1,1,1,1,13.420684,20.447377,0.082021,0,0,0,0,0.606642,0.924262,3.043693,0.303665,873.54,0.045202,2.65,0.119785,1.607601,2.449294,0.804712,0.318,-0.3809,0.996
20190630,816031,商闻清理,线上代理商,付费推广,产品推广部,5,236,0.40678,0,0,0,0,0.363093,0,0,0,0,1,1,1,1,0,0,0.363093,0,0,0,0,0,0,0,0,0,0.111873,2.65,0.296463,0,0,0,0,0,0
20190630,815665,日月同行,线上代理商,付费推广,产品推广部,5,224,0.388393,0,0,0,0,0.003438,0,0,0,0,1,1,1,1,18.743281,29.451311,0.003438,0,0,0,0,0.130116,0.204451,0,0,0,0.006942,2.65,0.018396,0.344807,0.541795,0,0.3971,-0.3452,0.9853
20190630,815405,广点通-派瑞3,线上CPC,付费推广,产品推广部,5,70,0.514286,0,0,0,0,0.121,0,0,0,0,1,1,1,1,0,0,0.121,0,0,0,0,0,0,2.369286,0,165.85,0.047947,2.65,0.12706,0,0,0,0,0,0
20190630,814233,云动dsp,DSP平台,付费推广,产品推广部,5,84,0.595238,0,0,0,0,0.015833,0,0,0,0,1,1,1,1,0,0,0.015833,0,0,0,0,0,0,1.870714,0,157.14,0.016028,2.65,0.042474,0,0,0,0,0,0
20190630,810545,广点通--亿科,线上CPC,付费推广,产品推广部,5,39,0.410256,0,0,0,0,0.044615,0,0,0,0,1,1,1,1,0,0,0.044615,0,0,0,0,0,0,1.787436,0,69.71,0.026799,2.65,0.071017,0,0,0,0,0,0
20190630,815781,京盟世纪,线上代理商,付费推广,产品推广部,5,104,0.471154,0,0,0,0,0.200192,0,0,0,0,1,1,1,1,16.588254,24.293536,0.200192,0,0,0,0,0.390454,0.571821,0,0,0,0.023538,2.65,0.062376,1.034703,1.515326,0,0.5251,-0.4545,0.9022
20190630,815474,头条-齐欣2,线上CPC,付费推广,产品推广部,5,341,0.222874,0,0,0,0,0.101701,0,0,0,0,1,1,1,1,12.363031,19.378089,0.101701,0,0,0,0,0.86017,1.34825,3.078035,0.438023,1049.61,0.069576,2.65,0.184376,2.27945,3.572862,1.160761,0.2424,-0.3326,0.9701
20190630,814981,广点通--亿科,线上CPC,付费推广,产品推广部,5,114,0.298246,0,0,0,0,0.050351,0,0,0,0,1,1,1,1,0,0,0.050351,0,0,0,0,0,0,2.537895,0,289.32,0.034713,2.65,0.091989,0,0,0,0,0,0
20190630,812220,广点通-亿科2,线上CPC,付费推广,产品推广部,5,335,0.41791,0,0,0,0,0.135015,0,0,0,0,1,1,1,1,21.597412,34.507686,0.135015,0,0,0,0,1.388282,2.218154,4.418806,0.50198,1480.3,0.06428,2.65,0.170342,3.678947,5.878108,1.330247,0.4246,-0.3237,0.9958
20190630,100177,应用宝,线上应用市场,免费换量,产品推广部,5,7472,0.353185,0,0,0,0,0.036904,0,0,0,0,1,1,1,1,23.597481,39.634862,0.036904,0,0,0,0,0.760901,1.278026,0,0,0,0.032245,2.65,0.085449,2.016388,3.386769,0,0.3502,-0.2502,0.9985
20190630,100193,搜狗助手,线上应用市场,付费推广,产品推广部,5,3167,0.455636,0,0,0,0,0.038731,0,0,0,0,1,1,1,1,28.663643,47.851409,0.038731,0,0,0,0,1.188853,1.984685,3.543543,0.560085,11222.4,0.041476,2.65,0.109911,3.15046,5.259415,1.484225,0.4527,-0.264,0.9981
20190630,815838,岚宇,线上代理商,付费推广,产品推广部,5,148,0.385135,0,0,0,0,0.344189,0,0,0,0,1,1,1,1,0,0,0.344189,0,0,0,0,0,0,0,0,0,0.114887,2.65,0.304451,0,0,0,0,0,0
20190630,815572,头条-优矩2,线上CPC,付费推广,产品推广部,5,743,0.317631,0,0,0,0,0.091763,0,0,0,0,1,1,1,1,18.997534,30.748453,0.091763,0,0,0,0,1.133279,1.834268,2.746178,0.667935,2040.41,0.059654,2.65,0.158083,3.003189,4.86081,1.770028,0.3391,-0.3002,0.9765
20190630,815244,头条-齐欣,线上CPC,付费推广,产品推广部,5,275,0.345455,0,0,0,0,0.082291,0,0,0,0,1,1,1,1,17.403336,27.66053,0.082291,0,0,0,0,0.829669,1.31866,2.4224,0.544361,666.16,0.047673,2.65,0.126333,2.198623,3.494449,1.442557,0.3397,-0.3249,0.9924
20190630,813198,广点通-派瑞,线上CPC,付费推广,产品推广部,5,123,0.292683,0,0,0,0,0.044878,0,0,0,0,1,1,1,1,12.72445,19.458405,0.044878,0,0,0,0,0.408009,0.623934,1.915203,0.325779,235.57,0.032065,2.65,0.084972,1.081224,1.653425,0.863314,0.2908,-0.3725,0.9914
20190630,810461,广点通--亿科,线上CPC,付费推广,产品推广部,5,454,0.38326,0,0,0,0,0.077445,0,0,0,0,1,1,1,1,0,0,0.077445,0,0,0,0,0,0,3.881982,0,1762.42,0.031604,2.65,0.083751,0,0,0,0,0,0
20190630,816021,日月同行,线上代理商,付费推广,产品推广部,5,170,0.411765,0,0,0,0,0.355588,0,0,0,0,1,1,1,1,0,0,0.355588,0,0,0,0,0,0,0,0,0,0.104097,2.65,0.275857,0,0,0,0,0,0
20190630,815662,岚宇,线上代理商,付费推广,产品推广部,5,99,0.434343,0,0,0,0,0.261111,0,0,0,0,1,1,1,1,0,0,0.261111,0,0,0,0,0,0,0,0,0,0.02773,2.65,0.073484,0,0,0,0,0,0
20190630,815403,广点通-派瑞3,线上CPC,付费推广,产品推广部,5,520,0.286538,0,0,0,0,0.035346,0,0,0,0,1,1,1,1,21.581326,36.395091,0.035346,0,0,0,0,0.920508,1.55236,2.949019,0.526399,1533.49,0.042653,2.65,0.11303,2.439346,4.113754,1.394957,0.3086,-0.2418,0.9634
20190630,814227,邻度dsp,DSP平台,付费推广,产品推广部,5,33,0.454545,0,0,0,0,0.039394,0,0,0,0,1,1,1,1,0,0,0.039394,0,0,0,0,0,0,2.01,0,66.33,0.025406,2.65,0.067326,0,0,0,0,0,0
20190630,810544,广点通--亿科,线上CPC,付费推广,产品推广部,5,2055,0.23601,0,0,0,0,0.041071,0,0,0,0,1,1,1,1,12.15648,19.076017,0.041071,0,0,0,0,0.51665,0.810731,1.563669,0.51848,3213.34,0.0425,2.65,0.112625,1.369123,2.148437,1.373972,0.2355,-0.3298,0.9735
20190630,815761,岚宇,线上代理商,付费推广,产品推广部,5,504,0.303571,0,0,0,0,0,0,0,0,0,1,1,1,1,5.157982,6.432699,0,0,0,0,0,0.022159,0.027635,0,0,0,0.004296,2.65,0.011384,0.058721,0.073233,0,0.2894,-0.6708,0.9885
20190630,815472,头条-齐欣2,线上CPC,付费推广,产品推广部,5,1042,0.377159,0,0,0,0,0.069664,0,0,0,0,1,1,1,1,20.673867,33.475254,0.069664,0,0,0,0,0.913185,1.478635,2.243474,0.659083,2337.7,0.044171,2.65,0.117053,2.41994,3.918383,1.74657,0.3728,-0.3018,0.9944
20190630,814978,创新梦想,线上代理商,付费推广,产品推广部,5,135,0.525926,0,0,0,0,0.004444,0,0,0,0,1,1,1,1,20.988209,31.687924,0.004444,0,0,0,0,0.323302,0.488121,0,0,0,0.015404,2.65,0.040821,0.85675,1.293521,0,0.5746,-0.4117,0.971
20190630,812217,广点通-亿科2,线上CPC,付费推广,产品推广部,5,362,0.256906,0,0,0,0,0.045525,0,0,0,0,1,1,1,1,13.787556,21.836396,0.045525,0,0,0,0,0.489817,0.77576,1.317983,0.588596,477.11,0.035526,2.65,0.094144,1.298015,2.055764,1.559779,0.2614,-0.3214,0.9835
20190630,815836,岚宇,线上代理商,付费推广,产品推广部,5,147,0.394558,0,0,0,0,0.39449,0,0,0,0,1,1,1,1,0,0,0.39449,0,0,0,0,0,0,0,0,0,0.095386,2.65,0.252773,0,0,0,0,0,0
20190630,815569,头条-优矩2,线上CPC,付费推广,产品推广部,5,34,0.147059,0,0,0,0,0.008824,0,0,0,0,1,1,1,1,0,0,0.008824,0,0,0,0,0,0,0.090588,0,3.08,0.049241,2.65,0.130489,0,0,0,0,0,0
20190630,815240,头条-齐欣,线上CPC,付费推广,产品推广部,5,1162,0.239243,0,0,0,0,0.058399,0,0,0,0,1,1,1,1,10.927421,16.717694,0.058399,0,0,0,0,0.482741,0.738538,2.811928,0.262645,3267.46,0.044177,2.65,0.117069,1.279264,1.957126,0.696009,0.2386,-0.3641,0.9982
20190630,813197,广点通-派瑞,线上CPC,付费推广,产品推广部,5,388,0.296392,0,0,0,0,0.104381,0,0,0,0,1,1,1,1,11.291458,16.874638,0.104381,0,0,0,0,0.564889,0.844204,4.28268,0.197121,1661.68,0.050028,2.65,0.132574,1.496956,2.237141,0.522371,0.2868,-0.4037,0.9824
20190630,810460,广点通--亿科,线上CPC,付费推广,产品推广部,5,425,0.261176,0,0,0,0,0.047459,0,0,0,0,1,1,1,1,11.923603,18.279784,0.047459,0,0,0,0,0.419437,0.643028,1.089765,0.590061,463.15,0.035177,2.65,0.093219,1.111508,1.704024,1.563662,0.264,-0.3655,0.9963
20190630,816020,日月同行,线上代理商,付费推广,产品推广部,5,203,0.73399,0,0,0,0,0.062167,0,0,0,0,1,1,1,1,0,0,0.062167,0,0,0,0,0,0,0,0,0,0.032812,2.65,0.086952,0,0,0,0,0,0
20190630,815660,头条-优矩,线上CPC,付费推广,产品推广部,5,344,0.322674,0,0,0,0,0.095436,0,0,0,0,1,1,1,1,14.779935,22.506276,0.095436,0,0,0,0,0.846063,1.288349,4.226599,0.304819,1453.95,0.057244,2.65,0.151697,2.242067,3.414125,0.80777,0.3613,-0.3868,0.9495
20190630,815402,广点通-派瑞3,线上CPC,付费推广,产品推广部,5,674,0.498516,0,0,0,0,0.063813,0,0,0,0,1,1,1,1,41.056386,71.920557,0.063813,0,0,0,0,2.096011,3.671688,3.252567,1.128859,2192.23,0.051052,2.65,0.135288,5.554429,9.729973,2.991476,0.5073,-0.1992,0.9853
20190630,814223,邻度dsp,DSP平台,付费推广,产品推广部,5,102,0.352941,0,0,0,0,0.027255,0,0,0,0,1,1,1,1,23.236135,39.090576,0.027255,0,0,0,0,0.463166,0.779192,1.990294,0.391496,203.01,0.019933,2.65,0.052822,1.22739,2.064859,1.037464,0.3409,-0.2474,0.915
20190630,810543,广点通--亿科,线上CPC,付费推广,产品推广部,5,91,0.21978,0,0,0,0,0.029121,0,0,0,0,1,1,1,1,0,0,0.029121,0,0,0,0,0,0,0,0,0,0.032646,2.65,0.086512,0,0,0,0,0,0
20190630,815758,蓝之悦网络,线上代理商,付费推广,产品推广部,5,100,0.45,0,0,0,0,0.3639,0,0,0,0,1,1,1,1,0,0,0.3639,0,0,0,0,0,0,0,0,0,0.039734,2.65,0.105295,0,0,0,0,0,0
20190630,815468,头条-齐欣2,线上CPC,付费推广,产品推广部,5,85,0.258824,0,0,0,0,0.026235,0,0,0,0,1,1,1,1,0,0,0.026235,0,0,0,0,0,0,1.106824,0,94.08,0.061157,2.65,0.162066,0,0,0,0,0,0
20190630,814977,创新梦想,线上代理商,付费推广,产品推广部,5,104,0.480769,0,0,0,0,0,0,0,0,0,1,1,1,1,18.966026,29.183208,0,0,0,0,0,0.259322,0.399022,0,0,0,0.013673,2.65,0.036233,0.687203,1.057408,0,0.454,-0.3777,0.9702
20190630,812215,广点通-亿科2,线上CPC,付费推广,产品推广部,5,831,0.304452,0,0,0,0,0.069759,0,0,0,0,1,1,1,1,15.928585,25.175128,0.069759,0,0,0,0,0.631409,0.997942,2.254765,0.442592,1873.71,0.03964,2.65,0.105046,1.673234,2.644546,1.172869,0.316,-0.3306,0.9914
20190630,815833,邻度dsp,DSP平台,付费推广,产品推广部,5,370,0.491892,0,0,0,0,0.03573,0,0,0,0,1,1,1,1,0,0,0.03573,0,0,0,0,0,0,2,0,740,0.036959,2.65,0.097941,0,0,0,0,0,0
20190630,815568,头条-优矩2,线上CPC,付费推广,产品推广部,5,115,0.33913,0,0,0,0,0.004435,0,0,0,0,1,1,1,1,14.600684,22.124802,0.004435,0,0,0,0,0.835772,1.266468,2.038087,0.6214,234.38,0.057242,2.65,0.151691,2.214796,3.35614,1.64671,0.3658,-0.3938,0.975
20190630,815237,头条-齐欣,线上CPC,付费推广,产品推广部,5,159,0.352201,0,0,0,0,0.148742,0,0,0,0,1,1,1,1,17.66108,27.475559,0.148742,0,0,0,0,0.898578,1.397929,4.52283,0.309083,719.13,0.050879,2.65,0.134829,2.381232,3.704512,0.81907,0.3939,-0.3594,0.9513
20190630,813196,广点通-派瑞,线上CPC,付费推广,产品推广部,5,56,0.285714,0,0,0,0,0.053571,0,0,0,0,1,1,1,1,0,0,0.053571,0,0,0,0,0,0,3.490714,0,195.48,0.035576,2.65,0.094276,0,0,0,0,0,0
20190630,810459,广点通--亿科,线上CPC,付费推广,产品推广部,5,813,0.259533,0,0,0,0,0.08016,0,0,0,0,1,1,1,1,16.88071,27.83237,0.08016,0,0,0,0,0.746364,1.23058,2.988979,0.411706,2430.04,0.044214,2.65,0.117167,1.977865,3.261037,1.091021,0.2635,-0.2676,0.996
20190630,816019,日月同行,线上代理商,付费推广,产品推广部,5,217,0.705069,0,0,0,0,0.060323,0,0,0,0,1,1,1,1,0,0,0.060323,0,0,0,0,0,0,0,0,0,0.035356,2.65,0.093693,0,0,0,0,0,0
20190630,815659,头条-优矩,线上CPC,付费推广,产品推广部,5,124,0.209677,0,0,0,0,0.005645,0,0,0,0,1,1,1,1,8.530322,12.71646,0.005645,0,0,0,0,0.424801,0.633267,0,0,0,0.049799,2.65,0.131967,1.125723,1.678158,0,0.1992,-0.39,0.9878
20190630,815400,广点通-派瑞3,线上CPC,付费推广,产品推广部,5,362,0.28453,0,0,0,0,0.08558,0,0,0,0,1,1,1,1,0,0,0.08558,0,0,0,0,0,0,3.035801,0,1098.96,0.054004,2.65,0.143111,0,0,0,0,0,0
20190630,814205,头条-轩辕2,线上CPC,付费推广,产品推广部,5,37,0.216216,0,0,0,0,0.017838,0,0,0,0,1,1,1,1,0,0,0.017838,0,0,0,0,0,0,0,0,0,0.030503,2.65,0.080833,0,0,0,0,0,0
20190630,810542,广点通--亿科,线上CPC,付费推广,产品推广部,5,75,0.226667,0,0,0,0,0.0292,0,0,0,0,1,1,1,1,0,0,0.0292,0,0,0,0,0,0,0,0,0,0.034716,2.65,0.091997,0,0,0,0,0,0
20190630,815742,卓塔,线上代理商,付费推广,产品推广部,5,55,0.090909,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.002941,2.65,0.007794,0,0,0,0,0,0
20190630,815466,头条-齐欣2,线上CPC,付费推广,产品推广部,5,157,0.235669,0,0,0,0,0.042293,0,0,0,0,1,1,1,1,9.605378,14.208507,0.042293,0,0,0,0,0.5815,0.860169,1.445732,0.594971,226.98,0.060539,2.65,0.160428,1.540975,2.279448,1.576673,0.2473,-0.4117,0.9862
20190630,814957,辉煌明天,线上代理商,付费推广,产品推广部,5,99,0.343434,0,0,0,0,0.045859,0,0,0,0,1,1,1,1,0,0,0.045859,0,0,0,0,0,0,0,0,0,0.029228,2.65,0.077454,0,0,0,0,0,0
20190630,812214,广点通-亿科2,线上CPC,付费推广,产品推广部,5,75,0.2,0,0,0,0,0.059333,0,0,0,0,1,1,1,1,0,0,0.059333,0,0,0,0,0,0,0,0,0,0.033396,2.65,0.088499,0,0,0,0,0,0
20190630,815831,头条-优矩2,线上CPC,付费推广,产品推广部,5,223,0.376682,0,0,0,0,0.086682,0,0,0,0,1,1,1,1,0,0,0.086682,0,0,0,0,0,0,3.417937,0,762.2,0.042399,2.65,0.112357,0,0,0,0,0,0
20190630,815567,头条-优矩2,线上CPC,付费推广,产品推广部,5,78,0.435897,0,0,0,0,0.047949,0,0,0,0,1,1,1,1,0,0,0.047949,0,0,0,0,0,0,2.076538,0,161.97,0.02712,2.65,0.071868,0,0,0,0,0,0
